run,strategy,detection,d,I,pr,pm,cs,ni,im,N_lethal,N_min,T_min,N_inoc
11267,TC,ND,7,10,0.839351,0.533687,0.174926,11,3,27,0,79,1080
11268,TC,ND,7,15,0.966649,0.498098,0.19757,3,4,42,42,54,240
11269,TC,ND,7,20,0.950178,0.64609,0.255736,14,4,119,0,90,3440
11270,TC,ND,3,15,0.844357,0.609758,0.116983,2,4,5,0,61,45
11271,TC,ND,7,20,0.928968,0.583105,0.212753,1,4,55,55,54,280
11272,TC,ND,7,5,0.898828,0.683219,0.217929,8,4,74,74,54,490
11273,TC,ND,7,10,0.916861,0.48049,0.13125,7,2,8,0,76,870
11274,TC,ND,3,5,0.907957,0.43095,0.273761,2,2,195,195,54,455
11275,TC,ND,5,15,0.831235,0.648554,0.253532,3,4,149,149,54,510
11276,TC,ND,7,20,0.872955,0.410641,0.228639,8,4,100,100,54,1600
11277,TC,ND,3,5,0.870891,0.537585,0.17308,14,2,29,0,95,2350
11278,TC,ND,3,5,0.983529,0.494663,0.216337,9,4,82,82,54,600
11279,TC,ND,5,15,0.972043,0.54856,0.100085,4,3,0,0,54,30
11280,TC,ND,7,5,0.885001,0.621008,0.157512,15,3,11,0,65,35
11281,TC,ND,5,15,0.82979,0.439631,0.241216,11,4,150,150,54,2340
11282,TC,ND,5,15,0.832678,0.578638,0.242615,11,4,132,132,54,2190
11283,TC,ND,7,10,0.833446,0.664624,0.22231,3,3,68,0,68,440
11284,TC,ND,7,10,0.828383,0.497677,0.165018,2,2,31,0,65,290
11285,TC,ND,7,10,0.998484,0.686447,0.104023,8,2,3,0,77,260
11286,TC,ND,5,10,0.838974,0.465348,0.279772,5,3,178,178,54,1290
11287,TC,ND,5,15,0.937302,0.547031,0.284563,15,3,194,0,91,5190
11288,TC,ND,7,20,0.954302,0.590879,0.100356,11,4,3,0,56,40
11289,TC,ND,7,15,0.958999,0.518907,0.197472,10,2,73,0,83,6960
11290,TC,ND,7,10,0.943315,0.439068,0.276021,6,2,153,0,76,2500
11291,TC,ND,7,20,0.868298,0.512727,0.128028,10,4,9,0,77,420
11292,TC,ND,7,15,0.945841,0.539832,0.252864,12,2,128,0,89,9210
11293,TC,ND,7,20,0.946175,0.459277,0.221408,1,4,86,86,54,260
11294,TC,ND,7,15,0.825472,0.439552,0.27304,2,4,235,235,54,390
11295,TC,ND,5,20,0.8579,0.625944,0.135657,10,4,14,14,54,2100
11296,TC,ND,7,10,0.859436,0.42743,0.250289,4,3,112,112,54,670
11297,TC,ND,5,5,0.981775,0.517029,0.126337,7,3,7,0,56,45
11298,TC,ND,7,10,0.900862,0.522717,0.17831,12,2,40,0,87,3550
11299,TC,ND,7,10,0.960119,0.48986,0.235127,6,3,86,0,70,1100
11300,TC,ND,5,15,0.967914,0.49591,0.287543,11,3,225,0,82,4095
11301,TC,ND,3,15,0.89005,0.64099,0.14328,8,3,13,0,77,180
11302,TC,ND,7,10,0.815112,0.455815,0.198448,14,4,40,40,54,1920
11303,TC,ND,5,15,0.815807,0.502115,0.17122,6,3,38,0,76,945
11304,TC,ND,7,10,0.82972,0.519242,0.189462,1,2,60,36,56,360
11305,TC,ND,3,15,0.923482,0.532695,0.185205,2,2,54,0,66,840
11306,TC,ND,7,15,0.936032,0.454535,0.176588,9,4,23,0,59,105
11307,TC,ND,5,20,0.949477,0.672189,0.10611,7,3,2,0,56,40
11308,TC,ND,7,10,0.855456,0.548122,0.25577,8,2,154,0,79,3350
11309,TC,ND,3,5,0.970941,0.500446,0.2398,14,2,95,0,97,3245
11310,TC,ND,5,5,0.851687,0.411384,0.115785,5,2,1,0,56,50
11311,TC,ND,5,10,0.824853,0.625054,0.182834,2,3,40,40,54,200
11312,TC,ND,7,10,0.921326,0.485763,0.130971,1,4,6,0,57,40
11313,TC,ND,5,20,0.923867,0.55227,0.109049,12,3,2,0,58,60
11314,TC,ND,7,15,0.954851,0.581332,0.174324,7,3,39,0,75,1545
11315,TC,ND,7,20,0.802979,0.637382,0.25257,10,4,155,155,54,2360
11316,TC,ND,7,15,0.974837,0.572332,0.199293,10,4,66,66,54,1425
11317,TC,ND,7,15,0.991344,0.560322,0.256843,9,4,137,137,54,1680
11318,TC,ND,7,15,0.91402,0.695012,0.212355,3,2,79,0,68,1350
11319,TC,ND,3,15,0.903842,0.624128,0.271285,15,3,209,0,91,6480
11320,TC,ND,7,20,0.844379,0.559771,0.104609,14,4,4,0,56,60
11321,TC,ND,3,10,0.80287,0.597768,0.220977,2,3,86,86,54,380
11322,TC,ND,5,20,0.994261,0.471237,0.265576,6,4,210,210,54,1540
11323,TC,ND,5,20,0.927492,0.561686,0.246142,10,2,170,0,83,11460
11324,TC,ND,7,5,0.994807,0.425493,0.194529,13,3,51,51,54,1985
11325,TC,ND,7,20,0.933254,0.663162,0.287601,1,4,231,231,54,320
11326,TC,ND,3,10,0.982397,0.524111,0.29493,10,4,309,309,54,1470
11327,TC,ND,7,10,0.897086,0.577504,0.120412,14,3,3,0,69,70
11328,TC,ND,7,10,0.936226,0.402271,0.258377,12,3,148,0,89,2390
11329,TC,ND,7,15,0.804191,0.426133,0.179585,1,3,37,33,55,135
11330,TC,ND,7,20,0.892214,0.548142,0.168838,10,4,32,20,78,1800
11331,TC,ND,5,10,0.994057,0.63726,0.122218,7,2,6,0,62,100
11332,TC,ND,5,20,0.957998,0.448121,0.124415,11,3,8,0,85,1300
11333,TC,ND,7,5,0.998869,0.686545,0.269868,14,4,250,250,54,1065
11334,TC,ND,5,20,0.984296,0.4482,0.234031,10,3,121,0,83,4640
11335,TC,ND,7,10,0.928557,0.490509,0.255117,8,4,151,151,54,1130
11336,TC,ND,5,5,0.959513,0.511269,0.19333,7,4,59,59,54,425
11337,TC,ND,3,20,0.818198,0.441304,0.283509,15,3,251,0,95,9700
11338,TC,ND,5,20,0.864485,0.660675,0.233132,9,2,163,0,83,10040
11339,TC,ND,7,20,0.922754,0.564662,0.25806,6,4,127,127,54,1340
11340,TC,ND,5,15,0.91295,0.559285,0.150215,13,4,8,0,80,195
11341,TC,ND,7,15,0.94279,0.530814,0.193,6,3,51,0,73,1065
11342,TC,ND,3,10,0.951114,0.639306,0.192787,6,4,48,48,54,530
11343,TC,ND,7,20,0.907978,0.481348,0.14185,12,4,7,0,84,480
11344,TC,ND,5,15,0.831941,0.431776,0.273332,2,2,151,0,65,1260
11345,TC,ND,3,20,0.955392,0.667014,0.174819,1,2,59,45,55,580
11346,TC,ND,5,20,0.941265,0.534534,0.214764,11,2,100,0,87,12080
11347,TC,ND,7,10,0.933996,0.400479,0.17157,11,2,21,0,85,3590
11348,TC,ND,3,15,0.995726,0.60798,0.198571,1,3,73,73,54,255
11349,TC,ND,7,5,0.925209,0.645121,0.237816,15,4,127,127,54,1115
11350,TC,ND,5,20,0.872739,0.537393,0.286547,4,3,203,0,71,2000
11351,TC,ND,3,15,0.917628,0.616919,0.267812,5,4,223,223,54,1050
11352,TC,ND,5,15,0.934224,0.454192,0.102926,2,4,3,0,57,15
11353,TC,ND,5,15,0.846143,0.470168,0.204803,14,2,110,0,93,11730
11354,TC,ND,3,15,0.922357,0.450784,0.181821,7,2,58,0,78,3615
11355,TC,ND,7,20,0.826538,0.623467,0.145692,9,4,14,14,54,1720
11356,TC,ND,7,20,0.878154,0.688158,0.232855,1,4,123,123,54,260
11357,TC,ND,3,15,0.931414,0.437081,0.15658,13,4,25,25,54,2175
11358,TC,ND,5,20,0.85533,0.532041,0.264212,13,3,196,0,87,6520
11359,TC,ND,5,15,0.855561,0.555695,0.202622,9,4,66,66,54,1395
11360,TC,ND,7,15,0.81103,0.492666,0.233296,12,4,105,105,54,2340
11361,TC,ND,7,10,0.812745,0.664105,0.284192,12,4,227,227,54,1810
11362,TC,ND,7,10,0.91641,0.65079,0.275346,4,4,194,194,54,530
11363,TC,ND,7,20,0.858149,0.513319,0.267999,14,2,213,0,93,16460
11364,TC,ND,7,20,0.902812,0.469392,0.249714,11,3,119,0,86,5580
11365,TC,ND,7,10,0.822039,0.499599,0.221666,11,4,91,91,54,1420
11366,TC,ND,5,5,0.957074,0.513983,0.261727,6,4,193,193,54,405
11367,TC,ND,3,5,0.954561,0.56675,0.114109,6,3,17,17,54,375
11368,TC,ND,5,15,0.834392,0.667816,0.128164,7,2,18,0,76,2250
11369,TC,ND,5,5,0.807222,0.598653,0.167796,9,3,12,12,54,910
11370,TC,ND,7,20,0.82586,0.684376,0.198995,6,4,36,36,54,1020
11371,TC,ND,5,20,0.837098,0.559844,0.280106,2,3,197,152,58,960
11372,TC,ND,3,5,0.88326,0.458565,0.211384,3,3,45,45,54,155
11373,TC,ND,7,20,0.838407,0.611425,0.165512,12,3,32,0,89,5440
11374,TC,ND,5,20,0.910935,0.461035,0.126658,5,3,10,0,68,400
11375,TC,ND,7,10,0.842201,0.622089,0.12147,4,3,3,0,56,60
11376,TC,ND,5,10,0.835062,0.488914,0.192201,3,3,50,0,69,400
11377,TC,ND,5,20,0.85258,0.532898,0.150741,14,2,43,0,90,13540
11378,TC,ND,5,15,0.868086,0.598109,0.130272,8,3,2,0,69,165
11379,TC,ND,5,10,0.971207,0.673847,0.184293,11,4,25,0,77,220
11380,TC,ND,5,10,0.940501,0.637925,0.107786,4,2,5,0,66,190
11381,TC,ND,5,5,0.969558,0.454546,0.165338,9,2,21,0,76,280
11382,TC,ND,5,5,0.951419,0.614915,0.172572,1,2,21,16,55,115
11383,TC,ND,7,20,0.951438,0.51407,0.252903,6,4,129,0,77,1180
11384,TC,ND,7,20,0.941176,0.614383,0.126796,3,4,4,0,70,80
11385,TC,ND,5,20,0.939049,0.408357,0.191894,11,2,85,0,85,12140
11386,TC,ND,5,10,0.905749,0.408923,0.181237,13,2,52,0,91,5750
11387,TC,ND,7,20,0.912416,0.609571,0.284049,5,2,269,0,75,5680
11388,TC,ND,5,15,0.801578,0.681809,0.102168,15,3,1,0,55,0
11389,TC,ND,3,10,0.854175,0.444543,0.172286,11,4,40,40,54,1160
11390,TC,ND,3,5,0.913435,0.472067,0.232476,6,3,97,97,54,690
11391,TC,ND,5,5,0.952625,0.693711,0.29174,8,3,274,274,54,1330
11392,TC,ND,5,5,0.86413,0.62628,0.150538,9,2,16,0,72,150
11393,TC,ND,5,15,0.93383,0.615268,0.297545,7,2,255,0,77,5970
11394,TC,ND,7,20,0.814435,0.54469,0.281533,15,4,190,0,93,3580
11395,TC,ND,5,20,0.919669,0.529091,0.209218,1,2,102,0,65,780
11396,TC,ND,7,5,0.813431,0.682367,0.100484,8,4,0,0,54,5
11397,TC,ND,3,5,0.922123,0.432358,0.137185,6,2,9,9,54,245
11398,TC,ND,7,10,0.916172,0.588017,0.176364,5,2,38,0,73,1240
11399,TC,ND,3,15,0.810863,0.666547,0.147614,5,4,11,11,54,165
11400,TC,ND,3,20,0.994458,0.635221,0.171559,2,4,54,54,54,260
11401,TC,ND,7,10,0.830438,0.649864,0.291876,5,2,222,0,71,2230
11402,TC,ND,7,5,0.943563,0.543448,0.178597,9,2,38,0,78,505
11403,TC,ND,5,20,0.820749,0.437699,0.141273,2,3,13,13,54,240
11404,TC,ND,5,15,0.965825,0.467133,0.244489,2,2,156,0,63,1350
11405,TC,ND,3,10,0.882082,0.442933,0.145419,14,4,14,14,54,1310
11406,TC,ND,7,15,0.901469,0.435412,0.274721,5,3,166,0,71,1920
11407,TC,ND,3,20,0.988057,0.591576,0.110412,2,3,7,7,54,120
11408,TC,ND,7,5,0.915241,0.665746,0.132765,6,3,7,7,54,235
11409,TC,ND,3,10,0.973701,0.476222,0.128201,8,4,5,0,71,110
11410,TC,ND,3,10,0.975195,0.639677,0.263008,11,2,142,0,85,4650
11411,TC,ND,5,15,0.899684,0.463081,0.136753,12,3,16,0,86,2205
11412,TC,ND,5,15,0.890559,0.434334,0.26335,1,3,162,162,54,435
11413,TC,ND,7,15,0.925601,0.624594,0.261084,12,3,158,0,88,4350
11414,TC,ND,7,20,0.954446,0.499291,0.222159,1,2,109,0,63,960
11415,TC,ND,7,10,0.954962,0.473982,0.239997,11,2,125,0,84,4860
11416,TC,ND,7,20,0.927984,0.621325,0.174216,4,4,20,20,54,440
11417,TC,ND,7,5,0.920956,0.401951,0.293136,15,2,245,0,88,3405
11418,TC,ND,7,10,0.84852,0.441191,0.225607,6,4,101,101,54,740
11419,TC,ND,3,15,0.839989,0.639953,0.299048,15,4,288,288,54,3330
11420,TC,ND,7,5,0.825703,0.527019,0.258721,6,4,185,185,54,410
11421,TC,ND,7,20,0.81787,0.417371,0.270331,10,3,158,0,81,5380
11422,TC,ND,5,20,0.874321,0.537499,0.202245,3,3,55,0,69,620
11423,TC,ND,5,5,0.988417,0.520602,0.169495,4,3,24,24,54,175
11424,TC,ND,7,15,0.982564,0.65716,0.134032,4,3,12,0,68,240
11425,TC,ND,7,15,0.880684,0.628183,0.265639,9,4,176,176,54,1845
11426,TC,ND,5,10,0.841182,0.608938,0.129151,10,4,19,19,54,1100
11427,TC,ND,5,5,0.89167,0.417809,0.186159,13,4,66,66,54,890
11428,TC,ND,3,10,0.805362,0.640112,0.191272,12,3,47,47,54,1960
11429,TC,ND,5,10,0.844956,0.465946,0.286974,5,2,173,0,71,2120
11430,TC,ND,5,20,0.959189,0.439419,0.281426,8,4,225,225,54,2100
11431,TC,ND,5,10,0.912475,0.670162,0.215153,15,4,75,75,54,2040
11432,TC,ND,7,15,0.827509,0.677009,0.235406,6,4,96,96,54,885
11433,TC,ND,7,15,0.971801,0.500049,0.240576,8,4,112,112,54,1245
11434,TC,ND,5,15,0.97701,0.650702,0.182907,12,4,46,46,54,2160
11435,TC,ND,7,15,0.911906,0.47299,0.184876,9,4,28,28,54,1170
11436,TC,ND,5,10,0.998462,0.600973,0.105707,2,3,0,0,54,0
11437,TC,ND,7,15,0.924643,0.479911,0.187154,7,3,45,0,77,1830
11438,TC,ND,7,15,0.877193,0.624462,0.175463,2,3,39,39,54,255
11439,TC,ND,7,5,0.825258,0.428459,0.120027,6,4,1,0,55,5
11440,TC,ND,7,10,0.911197,0.689745,0.224382,1,4,102,102,54,120
11441,TC,ND,3,10,0.810785,0.556651,0.179627,8,2,39,0,79,1850
11442,TC,ND,7,15,0.99566,0.612691,0.190092,7,3,43,0,76,1155
11443,TC,ND,7,15,0.817325,0.467794,0.250085,7,3,103,0,74,1905
11444,TC,ND,7,5,0.803141,0.469845,0.263622,15,3,141,141,54,2475
11445,TC,ND,7,20,0.878652,0.574278,0.195292,6,2,77,0,76,5180
11446,TC,ND,7,15,0.911325,0.40685,0.267194,12,2,186,0,86,9570
11447,TC,ND,3,15,0.871668,0.662163,0.133436,6,4,12,12,54,330
11448,TC,ND,3,10,0.92497,0.433986,0.154105,14,4,25,25,54,1690
11449,TC,ND,5,20,0.836456,0.45595,0.279349,4,3,204,0,70,2200
11450,TC,ND,7,20,0.953858,0.462238,0.176736,2,2,58,0,64,860
11451,TC,ND,3,20,0.804987,0.625407,0.209897,6,3,80,80,54,2000
11452,TC,ND,7,5,0.977078,0.513103,0.238188,2,4,122,122,54,95
11453,TC,ND,7,10,0.836504,0.500327,0.149604,12,4,8,0,68,100
11454,TC,ND,7,15,0.81303,0.552465,0.188743,2,3,52,0,63,435
11455,TC,ND,3,15,0.877874,0.688883,0.277734,11,4,282,282,54,2400
11456,TC,ND,3,5,0.820435,0.667863,0.117973,5,4,2,0,57,5
11457,TC,ND,3,10,0.865515,0.48305,0.175416,12,2,36,0,84,3410
11458,TC,ND,7,5,0.997507,0.410613,0.16744,9,4,28,28,54,500
11459,TC,ND,5,20,0.952147,0.525375,0.1476,5,2,24,0,74,2060
11460,TC,ND,7,15,0.930858,0.635428,0.1568,4,3,17,0,73,225
11461,TC,ND,7,20,0.844085,0.478742,0.233265,3,2,139,0,66,2500
11462,TC,ND,3,15,0.916588,0.605078,0.130487,6,2,11,0,76,1275
11463,TC,ND,7,10,0.816631,0.5182,0.122113,9,3,4,0,56,30
11464,TC,ND,7,15,0.991028,0.497236,0.115517,2,3,4,0,62,75
11465,TC,ND,7,5,0.820831,0.510517,0.261032,15,2,140,0,90,2090
11466,TC,ND,7,10,0.812442,0.567681,0.251317,3,2,126,0,68,1180
11467,TC,ND,7,15,0.946887,0.602543,0.127142,3,4,9,0,66,105
11468,TC,ND,5,10,0.974068,0.689616,0.165065,5,4,30,30,54,350
11469,TC,ND,7,10,0.840195,0.566893,0.119267,5,4,5,0,65,70
11470,TC,ND,7,10,0.945928,0.669906,0.284474,8,3,289,0,77,2130
11471,TC,ND,7,10,0.838099,0.434369,0.243903,12,3,94,0,87,2930
11472,TC,ND,7,10,0.939178,0.49497,0.21739,8,2,86,0,79,3060
11473,TC,ND,3,5,0.891416,0.569455,0.127868,11,4,12,12,54,495
11474,TC,ND,7,20,0.865408,0.680283,0.134622,3,2,19,0,67,760
11475,TC,ND,7,15,0.890799,0.447134,0.118825,2,3,2,0,56,30
11476,TC,ND,7,15,0.956959,0.474158,0.118644,9,3,3,0,63,90
11477,TC,ND,7,20,0.957949,0.673694,0.119628,14,3,2,0,55,80
11478,TC,ND,7,5,0.915357,0.402974,0.140517,1,4,4,0,59,30
11479,TC,ND,5,10,0.861466,0.414689,0.133688,8,3,8,0,74,230
11480,TC,ND,5,10,0.961683,0.617846,0.259332,7,2,149,0,77,2740
11481,TC,ND,5,10,0.949408,0.625878,0.219739,11,2,83,0,82,4700
11482,TC,ND,7,15,0.832106,0.594339,0.158058,10,3,22,0,81,2730
11483,TC,ND,7,20,0.907254,0.641662,0.163107,13,3,28,0,89,4060
11484,TC,ND,3,5,0.915761,0.635605,0.254943,11,4,215,215,54,820
11485,TC,ND,7,5,0.82253,0.549078,0.108619,12,3,1,0,56,10
11486,TC,ND,5,10,0.861348,0.631449,0.295682,4,3,255,255,54,1110
11487,TC,ND,3,5,0.948833,0.572853,0.132341,8,3,7,0,58,35
11488,TC,ND,7,10,0.972545,0.593661,0.13076,13,4,6,0,57,60
11489,TC,ND,5,20,0.845311,0.473257,0.142641,4,4,16,16,54,220
11490,TC,ND,7,5,0.840263,0.609864,0.135264,5,3,6,0,56,55
11491,TC,ND,7,5,0.97983,0.596117,0.169625,9,2,17,0,76,265
11492,TC,ND,3,15,0.969447,0.528449,0.146903,1,3,11,8,56,105
11493,TC,ND,5,10,0.885978,0.41453,0.126447,3,4,7,7,54,20
11494,TC,ND,7,15,0.853091,0.645219,0.109322,1,2,5,0,59,90
11495,TC,ND,5,5,0.93901,0.43785,0.18413,14,3,24,24,54,1880
11496,TC,ND,5,10,0.851625,0.416743,0.154616,15,3,22,0,88,530
11497,TC,ND,7,20,0.978023,0.691412,0.209434,9,3,98,0,79,4440
11498,TC,ND,7,20,0.985222,0.517274,0.224073,7,2,114,0,79,7060
11499,TC,ND,5,15,0.88966,0.503597,0.200934,13,3,44,0,88,1995
11500,TC,ND,5,10,0.864934,0.688634,0.177445,4,4,41,41,54,240
11501,TC,ND,7,5,0.941303,0.653755,0.101266,10,3,3,0,61,20
11502,TC,ND,3,20,0.873098,0.432324,0.207855,4,3,93,0,68,1320
11503,TC,ND,7,5,0.856605,0.644785,0.285029,12,4,310,310,54,910
11504,TC,ND,5,20,0.812898,0.649374,0.224344,11,3,79,0,82,4860
11505,TC,ND,5,5,0.831607,0.529342,0.206938,15,3,57,57,54,2270
11506,TC,ND,3,5,0.854229,0.586492,0.229172,6,2,74,74,54,1040
11507,TC,ND,5,15,0.949866,0.505166,0.218316,12,2,100,0,88,9315
11508,TC,ND,7,15,0.827722,0.455051,0.258294,6,3,141,0,70,1800
11509,TC,ND,5,10,0.934764,0.505139,0.10047,8,3,2,0,56,20
11510,TC,ND,5,5,0.808826,0.590921,0.123327,5,3,8,8,54,130
11511,TC,ND,3,20,0.980112,0.687905,0.149672,3,4,12,0,64,60
11512,TC,ND,7,5,0.880297,0.531216,0.153532,12,2,12,0,79,200
11513,TC,ND,7,5,0.814166,0.642648,0.226553,5,3,90,90,54,550
11514,TC,ND,7,20,0.944919,0.647263,0.20476,11,2,107,0,86,12080
11515,TC,ND,7,5,0.96098,0.454686,0.105769,1,4,0,0,54,15
11516,TC,ND,5,15,0.857706,0.425791,0.174752,12,3,33,0,87,1410
11517,TC,ND,5,20,0.986045,0.675811,0.204247,5,4,60,60,54,940
11518,TC,ND,5,5,0.993927,0.512644,0.112831,8,3,7,0,60,50
11519,TC,ND,3,20,0.858693,0.469675,0.131435,1,2,18,0,58,240
11520,TC,ND,5,10,0.940705,0.462571,0.258217,9,2,137,0,80,4290
11521,TC,ND,7,15,0.90347,0.422219,0.182088,8,3,31,0,76,1815
11522,TC,ND,3,5,0.909447,0.585984,0.180855,6,4,34,34,54,240
11523,TC,ND,5,15,0.966945,0.686935,0.162502,15,3,16,0,88,3855
11524,TC,ND,7,10,0.937347,0.407895,0.106698,6,3,5,0,72,260
11525,TC,ND,7,10,0.897389,0.605798,0.203146,15,4,84,84,54,2120
11526,TC,ND,7,5,0.809714,0.48489,0.213727,2,3,62,62,54,175
11527,TC,ND,7,10,0.837152,0.643592,0.114873,9,4,2,0,55,20
11528,TC,ND,7,5,0.877799,0.475271,0.118608,14,3,3,0,56,40
11529,TC,ND,7,5,0.87912,0.429187,0.148514,2,4,12,12,54,25
11530,TC,ND,5,10,0.960567,0.532821,0.182047,4,4,29,29,54,240
11531,TC,ND,7,5,0.904005,0.428035,0.126504,12,2,0,0,54,50
11532,TC,ND,5,15,0.913298,0.41659,0.175363,2,2,39,0,67,405
11533,TC,ND,5,10,0.993069,0.50065,0.230862,12,4,91,91,54,1670
11534,TC,ND,7,15,0.822586,0.661224,0.115855,4,2,15,0,70,765
11535,TC,ND,7,20,0.821879,0.618682,0.107377,6,3,2,0,72,720
11536,TC,ND,5,15,0.832771,0.591689,0.130329,10,4,12,12,54,1485
11537,TC,ND,7,20,0.847767,0.693555,0.283324,5,3,219,0,73,2900
11538,TC,ND,5,15,0.872181,0.424276,0.219422,7,4,68,68,54,1005
11539,TC,ND,5,15,0.81675,0.411492,0.282512,15,2,205,0,92,13140
11540,TC,ND,3,15,0.824961,0.621981,0.102635,1,4,3,0,58,30
11541,TC,ND,3,5,0.904829,0.406964,0.128687,14,4,4,0,56,10
11542,TC,ND,3,10,0.926458,0.467078,0.240763,1,4,108,108,54,130
11543,TC,ND,7,15,0.995127,0.420281,0.148746,1,4,14,14,54,105
11544,TC,ND,7,20,0.980798,0.535536,0.141293,3,2,28,0,69,620
11545,TC,ND,7,20,0.990722,0.400446,0.226366,11,4,85,85,54,2660
11546,TC,ND,7,20,0.809361,0.615509,0.137975,11,4,6,5,55,1720
11547,TC,ND,5,5,0.930031,0.608911,0.222856,3,4,114,114,54,130
11548,TC,ND,7,10,0.902024,0.621175,0.278207,10,3,204,0,81,2910
11549,TC,ND,7,5,0.906353,0.620373,0.132469,4,4,1,0,55,30
11550,TC,ND,7,10,0.929224,0.489524,0.219662,14,3,74,0,89,2160
11551,TC,ND,5,15,0.937368,0.636021,0.147702,3,3,16,0,71,300
11552,TC,ND,7,15,0.937737,0.452085,0.208762,15,2,80,0,95,11385
11553,TC,ND,5,15,0.966568,0.659459,0.228278,13,4,115,0,119,2490
11554,TC,ND,7,20,0.978494,0.674607,0.289298,8,3,208,0,78,4620
11555,TC,ND,5,20,0.906056,0.564417,0.21961,8,4,57,57,54,1580
11556,TC,ND,5,5,0.891154,0.486464,0.276377,13,4,279,279,54,985
11557,TC,ND,7,15,0.992629,0.481083,0.186449,9,4,32,0,74,315
11558,TC,ND,7,10,0.922822,0.570178,0.295104,5,4,338,338,54,740
11559,TC,ND,3,20,0.99029,0.681494,0.145339,7,3,24,24,54,1060
11560,TC,ND,5,20,0.826104,0.525476,0.277093,10,4,231,231,54,2800
11561,TC,ND,3,20,0.904349,0.645405,0.124574,5,2,12,0,71,580
11562,TC,ND,5,5,0.89134,0.683304,0.149301,1,2,14,14,54,70
11563,TC,ND,7,20,0.969503,0.451135,0.29359,4,2,270,0,73,4340
11564,TC,ND,3,10,0.970257,0.689383,0.110163,11,4,5,0,76,110
11565,TC,ND,3,20,0.929847,0.535213,0.163193,6,4,35,35,54,920
11566,TC,ND,7,15,0.871027,0.632629,0.223742,1,3,93,83,55,345
11567,TC,ND,5,20,0.850977,0.644397,0.136836,1,4,10,10,54,40
11568,TC,ND,5,5,0.849652,0.596108,0.139794,15,2,6,0,77,180
11569,TC,ND,5,15,0.99686,0.492166,0.11779,14,4,3,0,56,30
11570,TC,ND,5,10,0.867496,0.435475,0.202155,12,4,58,58,54,1380
11571,TC,ND,7,10,0.824438,0.674016,0.122962,1,3,3,3,54,40
11572,TC,ND,3,20,0.860078,0.633739,0.183852,8,2,93,0,80,6420
11573,TC,ND,3,20,0.998522,0.676518,0.287408,10,3,222,0,82,6040
11574,TC,ND,7,15,0.965773,0.503866,0.104994,1,4,4,0,61,15
11575,TC,ND,7,10,0.948941,0.440508,0.132493,4,4,5,5,54,110
11576,TC,ND,5,5,0.997101,0.591769,0.103942,1,2,2,0,56,35
11577,TC,ND,7,5,0.939209,0.512311,0.110674,3,4,3,0,56,0
11578,TC,ND,5,20,0.800486,0.622424,0.176178,13,4,32,32,54,2380
11579,TC,ND,7,15,0.982194,0.516297,0.154623,7,2,42,0,77,3840
11580,TC,ND,5,20,0.970883,0.419893,0.119,1,2,14,0,58,260
11581,TC,ND,3,15,0.905645,0.406359,0.234236,14,3,108,0,91,4890
11582,TC,ND,7,5,0.998318,0.444131,0.271577,7,2,194,0,74,1755
11583,TC,ND,7,5,0.839899,0.51793,0.225793,7,4,100,100,54,455
11584,TC,ND,5,15,0.990017,0.627606,0.241441,15,3,114,0,92,4815
11585,TC,ND,5,10,0.909875,0.662284,0.295841,12,4,290,290,54,1820
11586,TC,ND,7,5,0.84518,0.67457,0.139824,8,2,11,0,72,125
11587,TC,ND,5,20,0.854128,0.468044,0.154985,13,4,25,0,73,300
11588,TC,ND,7,10,0.956199,0.669627,0.288092,3,3,165,165,54,660
11589,TC,ND,5,20,0.961651,0.602076,0.211594,15,4,55,55,54,2900
11590,TC,ND,7,15,0.874417,0.523229,0.143667,6,4,14,14,54,465
11591,TC,ND,5,20,0.827401,0.60845,0.29817,9,4,317,317,54,2560
11592,TC,ND,7,15,0.801831,0.610566,0.103376,7,2,10,0,77,1980
11593,TC,ND,5,5,0.847075,0.627948,0.100178,2,4,0,0,54,5
11594,TC,ND,7,5,0.8437,0.422515,0.109204,7,2,1,0,65,55
11595,TC,ND,5,15,0.996124,0.633975,0.197754,9,3,72,0,77,2550
11596,TC,ND,7,5,0.936405,0.474931,0.269076,12,3,208,208,54,1980
11597,TC,ND,7,5,0.884619,0.514764,0.25269,8,4,184,184,54,575
11598,TC,ND,7,20,0.863465,0.496282,0.17947,14,2,72,0,93,15020
11599,TC,ND,7,5,0.905845,0.639102,0.131586,12,3,7,7,54,1350
11600,TC,ND,7,10,0.800422,0.426743,0.114047,9,2,5,0,77,1010
11601,TC,ND,3,10,0.940055,0.693648,0.141439,2,2,23,23,54,290
11602,TC,ND,7,10,0.84064,0.686033,0.224161,5,3,76,76,54,930
11603,TC,ND,7,15,0.843171,0.636156,0.215452,15,2,97,0,93,11865
11604,TC,ND,3,15,0.9674,0.440212,0.10742,4,3,3,0,65,105
11605,TC,ND,3,5,0.89479,0.60201,0.262728,5,3,198,198,54,655
11606,TC,ND,5,10,0.931522,0.509312,0.282309,11,4,203,203,54,1610
11607,TC,ND,7,20,0.806424,0.419934,0.130199,13,3,17,0,88,4560
11608,TC,ND,5,5,0.960439,0.509682,0.237658,12,4,104,104,54,860
11609,TC,ND,7,20,0.919178,0.485923,0.139568,9,3,15,0,82,2020
11610,TC,ND,7,10,0.869861,0.507341,0.145666,7,4,16,16,54,500
