run,strategy,detection,d,I,pr,pm,cs,ni,im,N_lethal,N_min,T_min,N_inoc
8682,BR,ND,7,20,0.877121,0.645754,0.210445,11,4,157,0,84,3520
8683,BR,ND,3,20,0.80573,0.627971,0.140695,12,4,36,0,87,3840
8684,BR,ND,7,15,0.824499,0.563328,0.205084,12,4,95,0,88,2880
8685,BR,ND,7,20,0.883063,0.44149,0.204657,12,3,160,0,86,8640
8686,BR,ND,3,5,0.828035,0.506053,0.231098,3,2,182,182,54,960
8687,BR,ND,5,10,0.879371,0.594773,0.291537,9,3,463,0,81,3240
8688,BR,ND,5,5,0.828449,0.514265,0.202699,7,2,122,0,78,2240
8689,BR,ND,7,15,0.805848,0.594258,0.268794,7,3,345,0,76,3780
8690,BR,ND,7,10,0.925107,0.444399,0.109802,3,2,27,0,68,1920
8691,BR,ND,3,15,0.835961,0.577633,0.241916,15,2,249,0,93,14400
8692,BR,ND,5,20,0.880921,0.523949,0.111073,1,4,24,0,60,320
8693,BR,ND,3,15,0.974865,0.676227,0.20037,9,4,128,128,54,2160
8694,BR,ND,7,20,0.996929,0.562674,0.142997,12,2,106,0,89,15360
8695,BR,ND,3,5,0.832223,0.587507,0.278647,11,2,359,333,78,3520
8696,BR,ND,7,15,0.945413,0.60549,0.251315,5,2,330,0,74,4800
8697,BR,ND,7,20,0.874035,0.458012,0.116222,11,2,75,0,85,14080
8698,BR,ND,5,20,0.962862,0.597799,0.292494,15,4,417,417,54,4800
8699,BR,ND,7,15,0.975019,0.641904,0.224489,7,3,213,0,76,3780
8700,BR,ND,7,5,0.927926,0.465425,0.207668,6,4,135,135,54,480
8701,BR,ND,7,5,0.939512,0.67633,0.135809,5,3,24,0,69,900
8702,BR,ND,7,10,0.900716,0.432411,0.162839,1,2,106,0,68,640
8703,BR,ND,7,10,0.879937,0.597901,0.174441,12,4,35,0,88,1920
8704,BR,ND,3,20,0.873218,0.471771,0.216291,6,3,201,0,76,4320
8705,BR,ND,3,15,0.98552,0.442729,0.242588,11,3,262,0,87,5940
8706,BR,ND,7,15,0.879416,0.422358,0.221191,6,2,223,0,76,5760
8707,BR,ND,7,15,0.811457,0.554368,0.177203,4,4,85,0,70,960
8708,BR,ND,7,10,0.851439,0.622542,0.175069,8,3,61,0,79,2880
8709,BR,ND,7,20,0.93109,0.452045,0.198801,13,4,109,0,85,4160
8710,BR,ND,3,20,0.987355,0.637423,0.155376,7,2,106,0,78,8960
8711,BR,ND,7,5,0.800142,0.682721,0.230359,15,4,157,157,54,1200
8712,BR,ND,5,20,0.960402,0.407793,0.170186,12,2,128,0,85,15360
8713,BR,ND,5,5,0.90122,0.575514,0.184159,11,2,96,0,86,3520
8714,BR,ND,5,5,0.812208,0.552973,0.284794,1,4,413,413,54,80
8715,BR,ND,5,15,0.959958,0.444072,0.211592,14,3,132,0,88,7560
8716,BR,ND,7,20,0.872736,0.698424,0.199641,13,3,162,0,88,9360
8717,BR,ND,7,10,0.850801,0.608558,0.102199,4,2,36,0,70,2560
8718,BR,ND,5,10,0.86882,0.515428,0.212307,4,2,166,0,71,2560
8719,BR,ND,7,20,0.809932,0.635682,0.284774,6,4,373,373,54,1920
8720,BR,ND,5,15,0.931346,0.618591,0.183297,4,3,108,0,70,2160
8721,BR,ND,5,15,0.983993,0.424597,0.121417,1,4,21,0,59,240
8722,BR,ND,7,20,0.945299,0.46038,0.14432,3,2,128,0,69,3840
8723,BR,ND,7,20,0.979437,0.680319,0.29783,1,3,515,515,54,720
8724,BR,ND,7,20,0.989835,0.442218,0.231758,1,4,177,177,54,320
8725,BR,ND,7,15,0.88999,0.589987,0.153448,10,3,53,0,84,5400
8726,BR,ND,5,10,0.833074,0.656748,0.244089,7,2,230,0,79,4480
8727,BR,ND,7,5,0.973309,0.53522,0.180195,13,2,85,0,87,4160
8728,BR,ND,7,5,0.818309,0.658279,0.129013,8,3,26,0,76,1440
8729,BR,ND,7,5,0.944787,0.51571,0.131786,9,2,30,0,82,2880
8730,BR,ND,7,10,0.965307,0.595666,0.291694,10,2,446,0,84,6400
8731,BR,ND,7,10,0.85941,0.529598,0.284961,9,2,399,0,78,5760
8732,BR,ND,5,15,0.872613,0.623846,0.114863,15,4,23,0,91,3600
8733,BR,ND,3,5,0.948897,0.493776,0.297386,5,2,416,416,54,1600
8734,BR,ND,7,15,0.853904,0.636807,0.114944,15,4,32,0,89,3600
8735,BR,ND,7,20,0.954153,0.491011,0.166883,8,2,129,0,79,10240
8736,BR,ND,5,10,0.985008,0.430179,0.18528,7,2,96,0,77,4480
8737,BR,ND,7,15,0.845455,0.545222,0.126997,2,3,46,0,69,1080
8738,BR,ND,5,10,0.854836,0.668027,0.190626,2,2,128,0,69,1280
8739,BR,ND,7,15,0.875255,0.669871,0.227498,4,4,176,176,54,960
8740,BR,ND,7,5,0.96405,0.542839,0.156467,14,2,39,0,90,4480
8741,BR,ND,3,10,0.85664,0.445226,0.255059,3,2,275,108,63,1920
8742,BR,ND,5,5,0.908617,0.414982,0.242542,7,2,207,42,73,2240
8743,BR,ND,5,15,0.862183,0.603509,0.144558,10,2,95,0,85,9600
8744,BR,ND,3,5,0.831,0.648803,0.242264,14,4,147,147,54,1120
8745,BR,ND,5,20,0.936639,0.423781,0.178917,9,2,180,0,81,11520
8746,BR,ND,7,15,0.827369,0.459059,0.161909,3,4,51,0,68,720
8747,BR,ND,3,10,0.815241,0.56491,0.137568,13,2,70,0,89,8320
8748,BR,ND,5,10,0.849755,0.565595,0.226252,14,2,187,0,89,8960
8749,BR,ND,7,20,0.908182,0.590776,0.165201,12,3,93,0,88,8640
8750,BR,ND,7,5,0.831978,0.452769,0.115496,7,2,23,0,76,2240
8751,BR,ND,7,10,0.919394,0.512364,0.160247,15,4,49,0,91,2400
8752,BR,ND,7,10,0.801757,0.442785,0.102087,1,3,23,0,63,360
8753,BR,ND,5,5,0.898836,0.544212,0.213759,12,3,101,0,87,2160
8754,BR,ND,7,10,0.993287,0.639892,0.258135,13,3,284,0,87,4680
8755,BR,ND,5,5,0.975678,0.584684,0.120078,2,3,19,0,69,360
8756,BR,ND,5,10,0.837165,0.523016,0.206215,7,3,141,0,74,2520
8757,BR,ND,5,15,0.949138,0.408158,0.207222,3,2,187,0,71,2880
8758,BR,ND,3,5,0.882295,0.611132,0.253306,10,2,251,0,83,3200
8759,BR,ND,3,15,0.843492,0.675104,0.161369,3,2,88,0,70,2880
8760,BR,ND,3,20,0.952383,0.645861,0.281891,9,3,374,0,79,6480
8761,BR,ND,7,10,0.946261,0.513537,0.271287,8,4,354,354,54,1280
8762,BR,ND,5,10,0.809211,0.665243,0.181982,12,3,100,0,85,4320
8763,BR,ND,5,15,0.996077,0.457718,0.183971,6,2,163,0,77,5760
8764,BR,ND,3,15,0.885837,0.440112,0.15784,5,2,104,0,73,4800
8765,BR,ND,7,10,0.833128,0.646059,0.256365,3,4,268,268,54,480
8766,BR,ND,7,5,0.950987,0.628055,0.239673,4,3,199,199,54,720
8767,BR,ND,5,20,0.875782,0.672178,0.119779,11,3,63,0,86,7920
8768,BR,ND,7,5,0.809237,0.414826,0.129172,15,4,17,0,89,1200
8769,BR,ND,5,5,0.841266,0.444476,0.290879,12,4,332,332,54,960
8770,BR,ND,5,15,0.897555,0.650353,0.199675,4,4,72,72,54,960
8771,BR,ND,5,15,0.928351,0.657428,0.172345,10,3,89,0,83,5400
8772,BR,ND,7,10,0.84817,0.642376,0.129281,5,2,56,0,72,3200
8773,BR,ND,7,15,0.884761,0.617248,0.222529,1,3,218,147,63,540
8774,BR,ND,7,5,0.966916,0.579509,0.290821,14,2,376,0,90,4480
8775,BR,ND,5,10,0.832877,0.403007,0.278979,6,3,388,388,54,2160
8776,BR,ND,7,20,0.962016,0.60216,0.202615,9,2,144,0,83,11520
8777,BR,ND,5,15,0.998868,0.47905,0.176204,1,4,86,70,57,240
8778,BR,ND,5,5,0.934166,0.496886,0.271198,4,3,288,288,54,720
8779,BR,ND,7,15,0.897513,0.578912,0.147366,13,2,90,0,87,12480
8780,BR,ND,7,5,0.839105,0.624295,0.18903,5,2,102,0,72,1600
8781,BR,ND,7,10,0.931386,0.530565,0.271869,13,3,336,0,87,4680
8782,BR,ND,3,10,0.888052,0.581298,0.146766,1,2,56,0,62,640
8783,BR,ND,7,20,0.80463,0.650761,0.115097,4,2,88,0,73,5120
8784,BR,ND,3,5,0.908319,0.539256,0.224069,10,3,127,127,54,1800
8785,BR,ND,5,5,0.899472,0.650459,0.282862,9,3,365,365,54,1620
8786,BR,ND,3,15,0.90851,0.450011,0.155873,8,4,35,0,77,1920
8787,BR,ND,7,20,0.901169,0.425947,0.179255,11,4,88,0,81,3520
8788,BR,ND,5,20,0.921552,0.676471,0.266615,4,3,342,0,70,2880
8789,BR,ND,7,10,0.884193,0.483083,0.179517,3,3,89,0,66,1080
8790,BR,ND,3,15,0.957512,0.540111,0.283477,4,4,364,364,54,960
8791,BR,ND,5,20,0.859238,0.69282,0.239079,6,4,227,227,54,1920
8792,BR,ND,7,10,0.999729,0.608303,0.128358,8,3,31,0,76,2880
8793,BR,ND,3,20,0.869524,0.56897,0.168444,12,3,103,0,85,8640
8794,BR,ND,7,15,0.975093,0.480732,0.187926,4,2,130,0,72,3840
8795,BR,ND,5,15,0.973386,0.624702,0.162444,13,3,67,0,87,7020
8796,BR,ND,7,15,0.898769,0.622289,0.177104,7,3,104,0,77,3780
8797,BR,ND,5,5,0.840434,0.58247,0.207708,9,2,160,88,73,2880
8798,BR,ND,5,20,0.881912,0.469476,0.154774,15,4,66,0,92,4800
8799,BR,ND,7,15,0.991847,0.636254,0.17993,10,3,96,0,83,5400
8800,BR,ND,5,20,0.91377,0.426079,0.214292,6,4,114,0,73,1920
8801,BR,ND,7,15,0.938902,0.538185,0.158681,4,3,70,0,73,2160
8802,BR,ND,3,5,0.949415,0.519542,0.171145,11,2,54,0,84,3520
8803,BR,ND,5,15,0.99634,0.510498,0.142457,15,3,58,0,92,8100
8804,BR,ND,5,15,0.973636,0.470688,0.288594,4,4,337,337,54,960
8805,BR,ND,5,15,0.921297,0.509905,0.265397,1,2,332,332,54,960
8806,BR,ND,7,15,0.937773,0.524373,0.157393,1,4,43,0,68,240
8807,BR,ND,7,10,0.929094,0.568211,0.120309,14,4,20,0,91,2240
8808,BR,ND,7,10,0.970842,0.51981,0.215485,9,3,162,0,80,3240
8809,BR,ND,7,15,0.95218,0.44339,0.215033,10,3,147,0,85,5400
8810,BR,ND,7,15,0.932354,0.513566,0.212539,10,3,142,0,80,5400
8811,BR,ND,7,20,0.976307,0.505048,0.197724,8,4,101,0,79,2560
8812,BR,ND,7,15,0.831907,0.514938,0.176966,7,3,76,0,77,3780
8813,BR,ND,3,5,0.974396,0.456186,0.203335,10,3,97,0,79,1800
8814,BR,ND,5,15,0.823806,0.40798,0.270934,12,4,351,351,54,2880
8815,BR,ND,5,15,0.939694,0.585013,0.279598,5,2,507,0,73,4800
8816,BR,ND,5,5,0.890314,0.531545,0.22637,11,4,136,136,54,880
8817,BR,ND,7,10,0.962251,0.604818,0.145059,11,2,63,0,85,7040
8818,BR,ND,5,15,0.97875,0.559877,0.246689,12,2,298,0,89,11520
8819,BR,ND,3,20,0.879905,0.53133,0.124151,13,2,85,0,91,16640
8820,BR,ND,5,15,0.975056,0.668993,0.204427,2,3,131,0,69,1080
8821,BR,ND,3,5,0.877628,0.652462,0.150626,4,2,30,0,68,1280
8822,BR,ND,5,5,0.867017,0.595877,0.139179,7,4,24,24,54,560
8823,BR,ND,5,20,0.818248,0.432099,0.184945,8,2,165,0,79,10240
8824,BR,ND,7,10,0.910793,0.48515,0.143294,2,2,70,0,66,1280
8825,BR,ND,5,5,0.859422,0.601732,0.213223,11,4,134,134,54,880
8826,BR,ND,7,15,0.927953,0.427357,0.122028,8,4,27,0,81,1920
8827,BR,ND,3,20,0.900909,0.481036,0.242721,3,2,288,0,71,3840
8828,BR,ND,5,5,0.877481,0.683674,0.162155,10,4,47,47,54,800
8829,BR,ND,7,5,0.830917,0.679335,0.23553,3,2,193,0,70,960
8830,BR,ND,5,15,0.962544,0.614947,0.108695,1,2,61,0,65,960
8831,BR,ND,7,10,0.954383,0.507601,0.173289,1,2,93,0,63,640
8832,BR,ND,7,15,0.890078,0.500701,0.190972,13,3,120,0,85,7020
8833,BR,ND,7,5,0.982318,0.679838,0.235285,15,3,197,0,93,2700
8834,BR,ND,7,15,0.864782,0.417725,0.266064,2,3,348,348,54,1080
8835,BR,ND,7,20,0.879687,0.490797,0.228856,12,3,214,0,85,8640
8836,BR,ND,5,20,0.838109,0.53732,0.128603,5,2,98,0,74,6400
8837,BR,ND,3,5,0.844273,0.489083,0.206015,14,3,101,101,54,2520
8838,BR,ND,7,15,0.917642,0.553653,0.198319,15,3,139,0,90,8100
8839,BR,ND,7,20,0.851476,0.640301,0.151504,3,2,120,0,71,3840
8840,BR,ND,7,15,0.991137,0.607496,0.193787,15,4,100,0,91,3600
8841,BR,ND,3,15,0.961488,0.623437,0.113429,6,2,63,0,77,5760
8842,BR,ND,5,15,0.994596,0.676057,0.176661,1,3,92,50,58,540
8843,BR,ND,7,20,0.849779,0.419353,0.139341,14,3,71,0,90,10080
8844,BR,ND,5,10,0.992968,0.686082,0.232636,5,3,200,0,72,1800
8845,BR,ND,5,10,0.875964,0.516012,0.284017,14,2,436,0,90,8960
8846,BR,ND,7,15,0.987389,0.629709,0.101361,1,4,11,0,59,240
8847,BR,ND,7,20,0.849312,0.425429,0.117003,11,3,35,0,84,7920
8848,BR,ND,5,10,0.802376,0.626551,0.243717,10,3,187,0,83,3600
8849,BR,ND,3,15,0.962917,0.611582,0.295156,6,3,474,474,54,3240
8850,BR,ND,7,15,0.832062,0.42424,0.189774,15,3,122,0,93,8100
8851,BR,ND,5,15,0.834124,0.659858,0.290883,2,2,525,0,76,1920
8852,BR,ND,7,10,0.901446,0.49398,0.104299,1,3,26,0,62,360
8853,BR,ND,5,5,0.972321,0.4842,0.247854,11,2,238,0,84,3520
8854,BR,ND,5,15,0.883102,0.54108,0.239885,9,3,222,0,82,4860
8855,BR,ND,7,10,0.900221,0.423186,0.267024,9,4,274,274,54,1440
8856,BR,ND,7,10,0.857098,0.657114,0.123674,11,4,9,0,81,1760
8857,BR,ND,3,15,0.887846,0.644436,0.165481,2,4,60,60,54,480
8858,BR,ND,5,10,0.83001,0.55871,0.276767,4,4,270,270,54,640
8859,BR,ND,7,20,0.823462,0.6168,0.124422,14,3,56,0,92,10080
8860,BR,ND,7,15,0.901036,0.460142,0.175404,5,2,100,0,75,4800
8861,BR,ND,5,5,0.850661,0.410881,0.148613,15,3,34,0,91,2700
8862,BR,ND,7,15,0.865776,0.619042,0.263809,5,4,285,285,54,1200
8863,BR,ND,7,5,0.810003,0.674683,0.292329,1,2,423,423,54,320
8864,BR,ND,3,15,0.800085,0.594982,0.101157,4,2,40,0,70,3840
8865,BR,ND,7,20,0.835212,0.48448,0.299626,8,4,490,436,72,2560
8866,BR,ND,5,5,0.972877,0.694969,0.215409,5,3,134,134,54,900
8867,BR,ND,5,15,0.921047,0.519457,0.104529,2,4,12,0,64,480
8868,BR,ND,7,20,0.850843,0.417791,0.107258,14,4,18,0,88,4480
8869,BR,ND,5,5,0.951516,0.438124,0.1612,7,2,45,0,79,2240
8870,BR,ND,5,15,0.860018,0.491954,0.237784,7,4,230,230,54,1680
8871,BR,ND,5,15,0.945548,0.461305,0.237305,11,3,225,0,83,5940
8872,BR,ND,5,5,0.86108,0.578132,0.126883,6,2,20,0,74,1920
8873,BR,ND,5,20,0.999136,0.600058,0.116383,1,2,86,0,60,1280
8874,BR,ND,5,5,0.950052,0.597574,0.205024,7,3,112,112,54,1260
8875,BR,ND,5,20,0.916812,0.511516,0.282176,6,2,479,0,75,7680
8876,BR,ND,7,10,0.826171,0.641836,0.215288,1,2,146,139,55,640
8877,BR,ND,3,20,0.890139,0.432177,0.11155,7,4,13,0,79,2240
8878,BR,ND,3,20,0.873024,0.519848,0.142381,2,2,113,0,67,2560
8879,BR,ND,3,15,0.843777,0.451107,0.149642,10,2,93,0,83,9600
8880,BR,ND,7,5,0.828896,0.489515,0.299973,10,3,444,444,54,1800
8881,BR,ND,5,15,0.990229,0.440807,0.105807,5,4,19,0,75,1200
8882,BR,ND,3,5,0.919572,0.423725,0.104669,8,2,19,0,79,2560
8883,BR,ND,7,10,0.865429,0.602929,0.197359,7,3,125,0,77,2520
8884,BR,ND,5,5,0.867406,0.583067,0.148715,7,4,28,0,76,560
8885,BR,ND,5,10,0.975153,0.469062,0.173642,11,3,62,0,83,3960
8886,BR,ND,3,5,0.92371,0.625844,0.140029,1,3,23,23,54,180
8887,BR,ND,7,5,0.898264,0.449605,0.153181,11,3,24,0,87,1980
8888,BR,ND,7,15,0.83715,0.552442,0.135269,1,2,69,0,67,960
8889,BR,ND,7,15,0.895939,0.661814,0.295046,7,2,433,0,76,6720
8890,BR,ND,5,5,0.949435,0.650472,0.15236,10,2,42,0,82,3200
8891,BR,ND,3,15,0.87069,0.687853,0.204279,11,2,146,0,84,10560
8892,BR,ND,5,20,0.808867,0.570683,0.29742,1,4,465,465,54,320
8893,BR,ND,7,20,0.856498,0.681566,0.225976,11,2,257,0,83,14080
8894,BR,ND,7,5,0.941973,0.42499,0.146143,4,3,22,0,68,720
8895,BR,ND,7,10,0.902448,0.545921,0.152221,10,3,42,0,82,3600
8896,BR,ND,3,10,0.800668,0.486076,0.208899,13,2,152,0,89,8320
8897,BR,ND,5,5,0.902373,0.655084,0.262639,6,4,309,309,54,480
8898,BR,ND,5,20,0.947801,0.660497,0.229947,5,3,196,0,73,3600
8899,BR,ND,7,10,0.807117,0.442678,0.230923,10,4,135,135,54,1600
8900,BR,ND,5,15,0.941382,0.434882,0.214564,13,2,185,0,91,12480
8901,BR,ND,3,15,0.917026,0.576759,0.273791,9,4,325,325,54,2160
8902,BR,ND,5,15,0.870624,0.579529,0.233962,12,4,163,0,85,2880
8903,BR,ND,7,10,0.902809,0.587543,0.20074,7,4,82,0,79,1120
8904,BR,ND,7,5,0.98003,0.614328,0.118038,7,4,13,0,73,560
8905,BR,ND,3,20,0.951482,0.646419,0.15258,10,2,111,0,82,12800
8906,BR,ND,7,5,0.802204,0.4134,0.276499,10,3,432,432,54,1800
8907,BR,ND,7,10,0.922045,0.456893,0.273739,9,4,395,395,54,1440
8908,BR,ND,7,15,0.886781,0.628108,0.198223,14,2,165,0,93,13440
8909,BR,ND,7,15,0.837515,0.579053,0.294118,1,3,451,451,54,540
8910,BR,ND,7,15,0.936878,0.660762,0.135751,2,2,78,0,69,1920
8911,BR,ND,7,20,0.890877,0.472733,0.208705,2,2,213,0,67,2560
8912,BR,ND,5,15,0.985361,0.621928,0.262691,6,4,284,284,54,1440
8913,BR,ND,5,5,0.895708,0.640676,0.125921,5,3,26,0,70,900
8914,BR,ND,7,15,0.99374,0.455802,0.259453,5,2,316,0,74,4800
8915,BR,ND,7,15,0.984742,0.684972,0.233705,3,3,178,0,67,1620
8916,BR,ND,7,20,0.908733,0.598213,0.274549,3,3,389,0,76,2160
8917,BR,ND,7,10,0.842082,0.599276,0.200227,15,4,89,0,93,2400
8918,BR,ND,7,10,0.800708,0.554889,0.246826,10,2,265,0,85,6400
8919,BR,ND,5,10,0.986223,0.476508,0.21904,6,3,146,0,75,2160
8920,BR,ND,5,5,0.95773,0.592001,0.14203,13,4,10,0,87,1040
8921,BR,ND,7,10,0.862796,0.606341,0.254688,11,3,198,0,84,3960
8922,BR,ND,7,5,0.975952,0.642156,0.292928,15,3,425,0,98,2700
8923,BR,ND,7,20,0.827569,0.499642,0.116403,6,3,43,0,74,4320
8924,BR,ND,7,15,0.928389,0.69605,0.240855,11,2,235,0,87,10560
8925,BR,ND,7,15,0.838989,0.696007,0.125469,11,2,66,0,87,10560
8926,BR,ND,3,5,0.826356,0.539788,0.138811,11,3,22,0,82,1980
8927,BR,ND,5,5,0.986967,0.540383,0.250757,13,3,284,284,54,2340
8928,BR,ND,7,15,0.990503,0.694552,0.111607,8,2,62,0,80,7680
8929,BR,ND,3,20,0.962979,0.660457,0.23611,9,2,324,0,80,11520
8930,BR,ND,5,15,0.86722,0.489873,0.129847,3,3,44,0,67,1620
8931,BR,ND,3,15,0.803675,0.69008,0.241633,12,2,288,0,87,11520
8932,BR,ND,7,10,0.941379,0.44064,0.229624,3,2,193,0,72,1920
8933,BR,ND,7,20,0.880535,0.494266,0.274399,2,3,396,0,72,1440
8934,BR,ND,7,5,0.805525,0.41479,0.118112,2,4,10,0,64,160
8935,BR,ND,7,10,0.869183,0.58451,0.101045,14,2,33,0,91,8960
8936,BR,ND,5,20,0.845669,0.556441,0.24248,1,4,186,186,54,320
8937,BR,ND,3,10,0.879563,0.695941,0.248562,10,4,167,167,54,1600
8938,BR,ND,3,20,0.8172,0.574066,0.18278,4,3,133,0,71,2880
8939,BR,ND,5,5,0.983438,0.608977,0.160102,4,4,25,0,67,320
8940,BR,ND,7,10,0.876858,0.665518,0.207526,12,4,112,0,82,1920
8941,BR,ND,5,20,0.899237,0.480327,0.199899,8,4,126,0,76,2560
8942,BR,ND,5,15,0.930659,0.452226,0.237754,12,2,282,0,88,11520
8943,BR,ND,7,10,0.928627,0.464873,0.290517,2,2,451,451,54,1280
8944,BR,ND,7,20,0.852363,0.43155,0.159385,6,2,126,0,75,7680
8945,BR,ND,5,15,0.860376,0.618108,0.212844,3,2,220,0,70,2880
8946,BR,ND,5,10,0.854107,0.560589,0.293511,13,4,443,443,54,2080
8947,BR,ND,5,5,0.815306,0.579249,0.167116,14,2,49,0,89,4480
8948,BR,ND,5,5,0.880793,0.521744,0.189541,5,3,84,84,54,900
8949,BR,ND,5,20,0.87623,0.699052,0.152638,11,4,41,0,85,3520
8950,BR,ND,7,15,0.88472,0.42275,0.255232,14,2,290,0,93,13440
8951,BR,ND,7,20,0.944944,0.670655,0.169588,9,4,61,0,79,2880
8952,BR,ND,7,15,0.963326,0.628872,0.236784,8,4,203,0,75,1920
8953,BR,ND,5,10,0.91982,0.678022,0.227541,14,2,180,0,90,8960
8954,BR,ND,5,15,0.819677,0.547045,0.133693,8,4,16,0,79,1920
8955,BR,ND,5,10,0.944725,0.525979,0.213109,9,3,134,0,81,3240
8956,BR,ND,7,10,0.974895,0.504557,0.139065,7,3,35,0,74,2520
8957,BR,ND,5,10,0.968273,0.593094,0.110863,10,3,28,0,81,3600
8958,BR,ND,3,5,0.968552,0.609716,0.220678,2,4,134,134,54,160
8959,BR,ND,3,20,0.999442,0.461134,0.292991,9,2,547,0,83,11520
8960,BR,ND,3,5,0.93037,0.641447,0.228595,4,2,180,180,54,1280
8961,BR,ND,5,20,0.849911,0.527214,0.224427,11,4,140,140,54,3520
8962,BR,ND,7,15,0.97835,0.621378,0.158833,4,2,103,0,71,3840
8963,BR,ND,7,20,0.865034,0.433061,0.209658,11,2,228,0,85,14080
8964,BR,ND,5,15,0.927341,0.47945,0.188354,11,2,165,0,85,10560
8965,BR,ND,3,5,0.95699,0.446941,0.156427,14,4,20,0,89,1120
8966,BR,ND,5,20,0.912981,0.607245,0.188322,3,3,128,0,68,2160
8967,BR,ND,5,15,0.846816,0.493873,0.249391,10,2,298,0,83,9600
8968,BR,ND,7,5,0.941567,0.453285,0.105237,6,2,25,0,73,1920
8969,BR,ND,7,15,0.824943,0.561314,0.264018,5,2,354,0,73,4800
8970,BR,ND,5,5,0.9618,0.600132,0.239747,3,2,232,232,54,960
8971,BR,ND,3,5,0.896473,0.659299,0.184651,4,2,62,0,69,1280
8972,BR,ND,7,10,0.802184,0.526125,0.178977,2,4,46,46,54,320
8973,BR,ND,5,10,0.804696,0.566067,0.267752,1,2,307,307,54,640
8974,BR,ND,7,10,0.975311,0.554304,0.278754,11,2,368,0,85,7040
8975,BR,ND,7,15,0.882904,0.524612,0.137702,12,2,69,0,85,11520
8976,BR,ND,7,10,0.921574,0.422446,0.128734,13,4,18,0,88,2080
8977,BR,ND,3,10,0.959704,0.563203,0.267547,4,2,345,0,75,2560
8978,BR,ND,5,5,0.943403,0.492842,0.265603,5,3,314,314,54,900
8979,BR,ND,5,20,0.91523,0.43573,0.151575,4,3,84,0,70,2880
8980,BR,ND,3,10,0.976553,0.645629,0.130761,2,2,50,0,65,1280
8981,BR,ND,5,20,0.891809,0.593839,0.230741,8,4,200,0,78,2560
8982,BR,ND,5,5,0.871509,0.596314,0.243673,3,4,223,223,54,240
8983,BR,ND,5,5,0.851517,0.549197,0.268844,11,2,269,0,85,3520
8984,BR,ND,5,15,0.882434,0.412994,0.274068,10,4,267,267,54,2400
8985,BR,ND,7,15,0.941735,0.573891,0.224615,5,4,141,0,73,1200
8986,BR,ND,7,10,0.813913,0.533602,0.188372,11,3,100,0,85,3960
8987,BR,ND,3,20,0.84199,0.632443,0.294737,9,3,460,0,81,6480
8988,BR,ND,5,10,0.836237,0.56343,0.291995,7,2,441,0,79,4480
8989,BR,ND,7,10,0.951698,0.568777,0.282931,6,4,382,382,54,960
8990,BR,ND,5,15,0.955441,0.663213,0.175627,3,3,84,0,66,1620
8991,BR,ND,5,10,0.855003,0.425604,0.100428,8,3,21,0,79,2880
8992,BR,ND,7,15,0.861257,0.492888,0.292103,3,3,389,0,71,1620
8993,BR,ND,5,15,0.869239,0.619026,0.226789,2,2,217,0,68,1920
8994,BR,ND,5,20,0.809396,0.665749,0.164025,2,4,65,0,67,640
8995,BR,ND,7,15,0.953409,0.466169,0.230172,4,3,188,0,70,2160
8996,BR,ND,7,20,0.979509,0.409875,0.123637,10,4,23,0,84,3200
8997,BR,ND,5,5,0.949335,0.456709,0.217003,1,4,115,115,54,80
8998,BR,ND,5,15,0.821574,0.645303,0.173624,10,2,110,0,85,9600
8999,BR,ND,7,20,0.826723,0.596632,0.290497,7,4,371,343,75,2240
9000,BR,ND,7,10,0.916134,0.453062,0.210048,9,3,126,0,79,3240
9001,BR,ND,7,10,0.86649,0.455334,0.10158,3,3,20,0,70,1080
9002,BR,ND,3,5,0.847547,0.642098,0.100587,5,2,22,0,70,1600
9003,BR,ND,5,5,0.888252,0.581576,0.291837,7,2,464,464,54,2240
9004,BR,ND,7,5,0.985335,0.650974,0.126163,14,3,18,0,89,2520
9005,BR,ND,5,5,0.931701,0.502213,0.255816,9,2,324,0,77,2880
9006,BR,ND,5,20,0.809371,0.594631,0.132281,12,2,98,0,85,15360
9007,BR,ND,7,15,0.933078,0.590527,0.198029,6,2,161,0,77,5760
9008,BR,ND,5,20,0.889172,0.401525,0.274865,9,3,353,0,79,6480
9009,BR,ND,5,20,0.882243,0.636907,0.26298,6,2,364,0,77,7680
9010,BR,ND,3,5,0.959639,0.634752,0.151023,1,4,17,0,59,80
9011,BR,ND,3,20,0.985966,0.465897,0.243884,15,3,246,0,93,10800
9012,BR,ND,3,10,0.935947,0.608206,0.197862,10,4,94,94,54,1600
9013,BR,ND,3,20,0.917086,0.550997,0.234598,4,2,275,104,66,5120
9014,BR,ND,5,10,0.964149,0.403685,0.250379,6,3,202,0,74,2160
9015,BR,ND,5,10,0.940324,0.475054,0.203638,1,2,167,124,57,640
9016,BR,ND,7,5,0.977494,0.646885,0.231359,2,2,190,0,71,640
9017,BR,ND,5,5,0.816443,0.653089,0.129639,9,4,4,0,78,720
9018,BR,ND,5,10,0.806666,0.538101,0.182663,11,3,89,0,83,3960
9019,BR,ND,5,20,0.943624,0.55803,0.189669,5,2,176,0,75,6400
9020,BR,ND,5,10,0.831302,0.685625,0.138238,8,4,24,0,81,1280
9021,BR,ND,7,5,0.828188,0.607814,0.163826,2,3,34,0,63,360
9022,BR,ND,5,20,0.838774,0.507674,0.230092,3,4,191,191,54,960
9023,BR,ND,7,20,0.998249,0.557018,0.263133,3,4,289,289,54,960
